"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.43821208163218e-05,0.550584733787095,0.453,0.28,0.282479234953376,"1","Pdpk1"
1.4480859365862e-05,0.526299774463614,0.64,0.479,0.284418558804895,"1","Ltbr"
1.45644390143905e-05,0.462884445334183,0.756,0.611,0.286060146681645,"1","Nrp2"
1.47210429738288e-05,0.618655645173059,0.596,0.432,0.289136005048971,"1","Ubqln2"
1.47257479665186e-05,0.669626554038091,0.52,0.349,0.289228415810391,"1","Tprkb"
1.48243115155455e-05,0.360987892420888,0.938,0.884,0.291164302476829,"1","Septin2"
1.48710188544083e-05,0.624713085634568,0.52,0.328,0.292081681319434,"1","Snx1"
1.5092955009257e-05,0.560512809939407,0.622,0.409,0.296440729336818,"1","Gna11"
1.53386361880125e-05,0.490453006226972,0.68,0.499,0.301266153368753,"1","Ptbp1"
1.54353564500358e-05,0.473783677971303,0.831,0.738,0.303165836035154,"1","Tacc3"
1.55458495945434e-05,0.330440772233475,0.951,0.862,0.305336031886426,"1","Fscn1"
1.56320017201006e-05,0.401625623596774,0.884,0.815,0.307028145784497,"1","Arhgap5"
1.60248554076671e-05,0.556991898938708,0.604,0.423,0.314744185061989,"1","Stk25"
1.68115559717843e-05,0.394971877910944,0.929,0.841,0.330195770841816,"1","Hnrnpa3"
1.68241913676326e-05,0.313219142199078,0.938,0.836,0.330443942651671,"1","Sec13"
1.68497950009804e-05,0.50273571662,0.662,0.499,0.330946823614257,"1","Rnaseh2b"
1.70848462560392e-05,0.399174960771885,0.791,0.629,0.335563465314867,"1","Pde6d"
1.71199512341765e-05,0.520298515808787,0.653,0.485,0.336252962190461,"1","Isy1"
1.71758304787681e-05,0.431491682891291,0.813,0.688,0.337350486433484,"1","Sbno1"
1.74740795457134e-05,0.456523586279867,0.72,0.525,0.343208396357357,"1","Dctn1"
1.79239592213966e-05,0.463159940331597,0.724,0.556,0.352044483067451,"1","Zrsr2"
1.79563859561976e-05,0.370478165434423,0.858,0.714,0.352681376565678,"1","Rab21"
1.81558313158877e-05,0.279649083631699,0.973,0.928,0.356598682875351,"1","Rrp1"
1.82645164196842e-05,0.355802766849562,0.862,0.689,0.358733366999018,"1","Hspa14"
1.89207938323691e-05,0.378365929871246,0.862,0.743,0.371623311661562,"1","Mob4"
1.94169031497145e-05,0.719046678558869,0.422,0.263,0.381367394763542,"1","Cdc42bpa"
1.95932192676848e-05,0.384026655537817,0.804,0.662,0.384830419636596,"1","Huwe1"
2.00143141719709e-05,0.38109835861892,0.876,0.729,0.39310114465168,"1","Anxa7"
2.01455705508726e-05,0.294465626359178,0.987,0.888,0.395679151189689,"1","Prrc2c"
2.02422355334167e-05,0.402119149771161,0.88,0.75,0.397577748111837,"1","Rsrc2"
2.03253333518948e-05,0.700331879520943,0.44,0.282,0.399209872364566,"1","Scyl1"
2.07595214132302e-05,0.607497184160332,0.551,0.398,0.407737760077254,"1","Ado"
2.0894838177558e-05,0.328139066685199,0.862,0.787,0.410395516645416,"1","Trnau1ap"
2.12570859200285e-05,0.578148427080335,0.618,0.458,0.41751042455528,"1","H1f10"
2.19421160334347e-05,0.530882493722099,0.613,0.466,0.43096510101269,"1","Ckap2"
2.23999318284825e-05,0.593456452998795,0.564,0.368,0.439957061043225,"1","Ipo9"
2.30071323027714e-05,0.272281959617145,0.982,0.954,0.451883085558733,"1","Ddx39a"
2.36256919915025e-05,0.608851092538295,0.569,0.415,0.4640322164051,"1","Qki"
2.38545465296359e-05,0.478760100416758,0.747,0.597,0.46852714838858,"1","Rbm34"
2.41196982731903e-05,0.743890298700573,0.338,0.188,0.47373499378373,"1","Avl9"
2.42046916489817e-05,0.692139236978966,0.378,0.224,0.475404348677649,"1","Slc30a9"
2.42389214943138e-05,0.370339027883748,0.938,0.856,0.476076657069818,"1","Dkc1"
2.44293251778098e-05,0.637543602307712,0.413,0.248,0.479816375817362,"1","Tmem168"
2.52942774197659e-05,0.822985792018629,0.329,0.188,0.496804902801622,"1","Nab2"
2.58050455111087e-05,0.352889214743386,0.773,0.574,0.506836898883687,"1","Slc29a1"
2.59668910000513e-05,0.681885247379031,0.36,0.214,0.510015706132009,"1","Gprc5a"
2.64709256571362e-05,0.328882675966676,0.947,0.861,0.519915450831812,"1","Arl1"
2.7489517801815e-05,0.320117569501817,0.862,0.779,0.539921619145449,"1","Brd2"
2.87051209428252e-05,0.57180325296192,0.631,0.472,0.563797280438029,"1","Cers5"
2.90742628459355e-05,0.362256534343839,0.92,0.825,0.571047596557019,"1","Arl2bp"
2.97002124244809e-05,0.763888077171039,0.316,0.175,0.583341872229229,"1","Ppp2r3c"
3.01151770240889e-05,0.690684903284951,0.298,0.164,0.591492191930131,"1","Hoxd8"
3.02352787875419e-05,0.726919137195562,0.476,0.311,0.593851110666111,"1","Wnt10a"
3.05184196241118e-05,0.432839657885257,0.773,0.636,0.59941227983718,"1","Usp1"
3.08850511771271e-05,0.377125386787181,0.862,0.688,0.606613290169953,"1","Ppfibp1"
3.15105393166075e-05,0.353476665325711,0.96,0.93,0.618898502717488,"1","Cnn2"
3.16148578968128e-05,0.829639220859568,0.347,0.207,0.6209474239513,"1","Cntrl"
3.27156312650268e-05,0.395239397770924,0.898,0.775,0.642567713676392,"1","Acat1"
3.29663535015527e-05,0.705162781589901,0.364,0.219,0.647492149123996,"1","Creb3l2"
3.29874004038208e-05,0.39805545389514,0.916,0.888,0.647905531331444,"1","Cenpa"
3.33434542228136e-05,0.639925684184627,0.347,0.198,0.654898784390281,"1","Chst12"
3.40017415794951e-05,0.396448060679725,0.76,0.606,0.667828206362863,"1","Sec31a"
3.40582171323052e-05,0.640828323269561,0.347,0.194,0.668937442695606,"1","Prag1"
3.52462028878957e-05,0.462567811096033,0.689,0.519,0.69227067092116,"1","Pard3"
3.60189077647492e-05,0.731364628401228,0.467,0.311,0.707447367407439,"1","Bid"
3.6066748077959e-05,0.279949404046051,0.991,0.962,0.708386998999193,"1","Cct6a"
3.67514147092825e-05,0.834862687138208,0.302,0.168,0.721834536305017,"1","Msrb3"
3.76084484183694e-05,0.674144542738455,0.369,0.219,0.738667535385193,"1","Tent5a"
3.85084673639842e-05,0.674770376288626,0.293,0.156,0.756344807496015,"1","Mdc1"
3.85129622594495e-05,0.524500656910218,0.538,0.364,0.756433091737848,"1","Plpbp"
3.86312289489791e-05,0.647942209626089,0.347,0.199,0.758755967786898,"1","Tram2"
3.93385216061215e-05,0.36760636790522,0.876,0.744,0.772647902865833,"1","Suclg2"
3.93456826936841e-05,0.690520204483287,0.391,0.24,0.772788553786649,"1","E2f6"
3.97814052325705e-05,0.408087566356985,0.813,0.669,0.781346580172918,"1","Ppp1r12a"
3.9996569626452e-05,0.438842367590327,0.813,0.688,0.785572624033143,"1","Fmc1"
4.03768954291114e-05,0.466684529523389,0.836,0.76,0.793042603123176,"1","Arl6ip5"
4.09503040543237e-05,0.636181567364577,0.364,0.213,0.804304921930972,"1","Senp1"
4.10779233846804e-05,0.631156283799387,0.427,0.259,0.806811493198508,"1","Zfp871"
4.24997674986277e-05,0.469237362877086,0.649,0.467,0.834737933440546,"1","Tbc1d15"
4.26918662164232e-05,0.273649190449895,1,0.997,0.838510944356768,"1","H2-D1"
4.29442355073851e-05,0.679150831036881,0.467,0.325,0.84346772960055,"1","Dyrk2"
4.41141775944258e-05,0.601071030901703,0.538,0.381,0.866446562132118,"1","Ptcd3"
4.4180266997434e-05,0.749687138530133,0.36,0.214,0.867744624096602,"1","5031425E22Rik"
4.48544353146703e-05,0.85790258393417,0.258,0.136,0.88098596401544,"1","Ncoa2"
4.57780091841654e-05,0.33308315429206,0.924,0.819,0.899125878386192,"1","Tmem59"
4.59264994042292e-05,0.59969947182518,0.453,0.291,0.902042374798466,"1","Egln3"
4.63629553422126e-05,0.330327670632451,0.96,0.922,0.910614805876397,"1","Cnih1"
4.68645885970304e-05,0.461259185167893,0.836,0.718,0.920467384634274,"1","Fgfr1"
4.77937902363208e-05,0.396849928463977,0.747,0.619,0.938717834031576,"1","Desi2"
4.78108009980541e-05,0.682149311626024,0.369,0.224,0.939051942402781,"1","Necap2"
4.83407838782048e-05,0.542810580108094,0.52,0.368,0.94946133615182,"1","Cflar"
4.83513383888886e-05,0.72799774401034,0.316,0.184,0.949668637296161,"1","Nek2"
4.90167111744028e-05,0.440705995263926,0.733,0.557,0.962737224176446,"1","Bms1"
4.94990182149095e-05,0.520508429980946,0.52,0.355,0.972210216759038,"1","Thumpd3"
5.01800026140246e-05,0.273346605177241,0.907,0.864,0.985585431342058,"1","Med21"
5.1545609743652e-05,0.529672092473629,0.458,0.285,1,"1","Bmp1"
5.20847575191492e-05,0.605649044927209,0.542,0.395,1,"1","Man2a1"
5.40420861548099e-05,0.599625246669197,0.471,0.322,1,"1","Foxg1"
5.46698515573358e-05,0.269798228538334,0.96,0.92,1,"1","Grpel1"
5.58145096935989e-05,0.396394344716817,0.84,0.714,1,"1","Baz1a"
5.74700384410498e-05,0.571261082392331,0.431,0.273,1,"1","Fkbp5"
5.93754068321603e-05,0.336145761508879,0.933,0.893,1,"1","Cpe"
6.00334881075135e-05,0.258876389646699,0.96,0.943,1,"1","Ptp4a2"
6.0336216804396e-05,0.412509488962985,0.818,0.706,1,"1","Asf1b"
6.09608607636398e-05,0.295077937712274,0.964,0.939,1,"1","Col1a2"
6.15365673700525e-05,0.56226503677936,0.498,0.325,1,"1","Bmp2k"
6.21921776613125e-05,0.475195640200621,0.387,0.228,1,"1","Crlf2"
6.34488921495886e-05,0.420482767585101,0.778,0.665,1,"1","Ppm1g"
6.40060566126166e-05,0.595217005295491,0.529,0.364,1,"1","Enoph1"
6.44090041145489e-05,0.264842191653217,0.969,0.942,1,"1","Bola3"
6.46719505162427e-05,0.420366710523694,0.884,0.795,1,"1","Ralbp1"
6.48194246289626e-05,0.30703860367081,0.951,0.887,1,"1","Hnrnpd"
6.58782559734529e-05,0.571257042181333,0.48,0.32,1,"1","Norad"
6.59765130725813e-05,0.517566139009223,0.547,0.375,1,"1","Taf3"
6.71089853306877e-05,0.275110163653176,0.973,0.928,1,"1","Scand1"
6.71887698310476e-05,0.453974713378411,0.582,0.415,1,"1","Git2"
6.80058984268337e-05,0.443653017002398,0.711,0.531,1,"1","Letm1"
6.80474919398503e-05,0.747103251689984,0.267,0.144,1,"1","Gm7072"
6.95434909167396e-05,0.665962558121987,0.347,0.202,1,"1","Pym1"
6.96234684552486e-05,0.523244242893717,0.378,0.219,1,"1","Ints6"
6.96444778690442e-05,0.274456332532442,0.951,0.879,1,"1","Med28"
7.05717723004069e-05,0.673747383118627,0.436,0.288,1,"1","Msh6"
7.05836473157481e-05,0.464801446030682,0.529,0.349,1,"1","Sfswap"
7.07518631149341e-05,0.265393713277774,0.978,0.943,1,"1","Tmem176b"
7.12729654024267e-05,0.48348542023361,0.596,0.429,1,"1","Trip12"
7.2595382304823e-05,0.316811589084434,0.951,0.893,1,"1","Mat2a"
7.32457957154026e-05,0.584989808205542,0.298,0.162,1,"1","Tead4"
7.36078896681299e-05,0.328329503074503,0.942,0.856,1,"1","Cuta"
7.41470120986735e-05,0.463805618149308,0.556,0.369,1,"1","Dpp9"
7.56178590915253e-05,0.617130876583865,0.4,0.248,1,"1","Ammecr1"
7.63683179913226e-05,0.26965812208927,0.96,0.905,1,"1","Srpk1"
7.85723822940557e-05,0.411357084430504,0.618,0.427,1,"1","Hbs1l"
8.0858548497351e-05,0.296782650096319,0.933,0.87,1,"1","Rab14"
8.1090213650814e-05,0.454733372084616,0.538,0.361,1,"1","Coq10b"
8.18948790681225e-05,0.357695561888568,0.52,0.343,1,"1","Sox9"
8.18977143786705e-05,0.649362179392329,0.378,0.23,1,"1","Trappc10"
8.20739662051134e-05,0.338351682049659,0.827,0.695,1,"1","Glud1"
8.20873067871107e-05,0.51601705875554,0.56,0.394,1,"1","Rab3gap1"
8.25980152522715e-05,0.468552419930341,0.484,0.312,1,"1","Tmem138"
8.27401524405398e-05,0.415952421299781,0.804,0.657,1,"1","Celf1"
8.51893714206482e-05,0.540454325841123,0.582,0.426,1,"1","Haus3"
8.54678906639265e-05,0.548660844051664,0.538,0.375,1,"1","Fam193a"
8.60857912218597e-05,0.348024545596319,0.711,0.564,1,"1","Zfp91"
8.80200289237926e-05,0.696158810948084,0.382,0.24,1,"1","Dido1"
8.83329749607262e-05,0.652175777475493,0.382,0.237,1,"1","Qser1"
8.90719566479279e-05,0.319050292541978,0.778,0.64,1,"1","Fam133b"
8.96197806566585e-05,0.296764854717417,0.942,0.911,1,"1","Msn"
8.96824297777232e-05,0.59448072104513,0.484,0.315,1,"1","Cspp1"
8.98286563376971e-05,0.601711163625959,0.404,0.242,1,"1","Ercc6l"
8.9898311165595e-05,0.371573529889897,0.933,0.847,1,"1","Pgp"
9.06330026730834e-05,0.273210989908777,1,0.995,1,"1","Calm2"
9.08963667501127e-05,0.690523055322525,0.364,0.227,1,"1","Def6"
9.28208376306754e-05,0.589071639285472,0.427,0.273,1,"1","Dleu2"
9.35298080334806e-05,0.313624820433177,0.907,0.786,1,"1","Lrrfip1"
9.40560909003689e-05,0.544216242047457,0.44,0.28,1,"1","Itfg2"
9.43481412228171e-05,0.453702887235389,0.582,0.409,1,"1","Ankrd12"
9.47876575662907e-05,0.292487101362925,0.982,0.902,1,"1","Psmd1"
9.54318430183784e-05,0.408256030199607,0.764,0.608,1,"1","Alkbh1"
9.93943003635001e-05,0.307685916980876,0.907,0.835,1,"1","Mrpl53"
0.000100382367707764,0.344281290251944,0.844,0.711,1,"1","Pnisr"
0.000101837752143224,0.536490712338007,0.484,0.323,1,"1","Spred1"
0.000102328202837459,0.633592243208659,0.387,0.242,1,"1","Necap1"
0.0001026506607551,0.272046170548767,0.924,0.853,1,"1","Gcsh"
0.00010278569905315,0.607057961897542,0.489,0.331,1,"1","Gm49504"
0.000104038704103166,0.728793648232093,0.356,0.222,1,"1","Rnpc3"
0.000108014770090649,0.42856190954991,0.662,0.496,1,"1","Keap1"
0.000110471413280229,0.350388877628945,0.889,0.793,1,"1","Mcm5"
0.000110510334054595,0.400658895553831,0.64,0.455,1,"1","Uso1"
0.000111844618461769,0.487248606801506,0.373,0.225,1,"1","Tinf2"
0.000113896470965189,0.363272065952864,0.858,0.738,1,"1","Uck2"
0.000114317231354361,0.371206564837831,0.88,0.781,1,"1","Atp2b1"
0.000114597395739493,0.264405885574877,0.973,0.949,1,"1","Ddost"
0.000115411174852638,0.481131039820567,0.653,0.473,1,"1","Pitpnb"
0.000117726517227924,0.59926860822711,0.347,0.205,1,"1","Stxbp5"
0.000118643838338697,0.418754958521025,0.613,0.453,1,"1","Kcnq1ot1"
0.000118762011210903,0.458547828149134,0.764,0.634,1,"1","Nrdc"
0.000119333339343943,0.314891212019111,0.738,0.55,1,"1","Tpp2"
0.000119564222713897,0.273692891788405,0.964,0.902,1,"1","Ankrd11"
0.000119577156457014,0.402500069799871,0.782,0.64,1,"1","Nfat5"
0.000121865823014436,0.256264113679938,0.884,0.758,1,"1","Kras"
0.000122774893147643,0.785926787103188,0.36,0.23,1,"1","Troap"
0.000124994088068578,0.621038521567801,0.556,0.4,1,"1","Slc4a7"
0.000126215447044991,0.259091510533295,0.96,0.933,1,"1","Rbbp7"
0.000127149151772065,0.423749193148477,0.618,0.456,1,"1","Stag1"
0.000128196810403602,0.728245466943359,0.28,0.155,1,"1","Kntc1"
0.000129126691682283,0.56259984050048,0.493,0.328,1,"1","Scmh1"
0.000130252563613472,0.692048757652482,0.267,0.142,1,"1","Pms1"
0.000131444830329825,0.336734061332011,0.929,0.848,1,"1","G3bp2"
0.000132507152086591,0.399638661466538,0.738,0.556,1,"1","Gpatch8"
0.000134662773179472,0.629453350657332,0.52,0.366,1,"1","Nploc4"
0.000140344242159107,0.51381674583793,0.644,0.495,1,"1","Rab28"
0.000145237707661991,0.45704665061141,0.667,0.489,1,"1","Pank2"
0.000146802325999205,0.42191344809419,0.778,0.625,1,"1","Galnt1"
0.00015052459909547,0.5763382935097,0.44,0.288,1,"1","Kctd20"
0.000150854977086912,0.549349255131768,0.422,0.27,1,"1","Glt8d1"
0.000156673296734351,0.363145265078917,0.822,0.706,1,"1","Pbdc1"
0.000157675025365102,0.504674966313162,0.418,0.26,1,"1","Tmem43"
0.000158251739870833,0.260559191562658,0.96,0.879,1,"1","Vps36"
0.000166148250500731,0.423899773584674,0.751,0.59,1,"1","Arpc4"
0.000167707809172429,0.630351922943939,0.467,0.323,1,"1","Ddx23"
0.000168692175711243,0.346630300108319,0.72,0.577,1,"1","Farsb"
0.00016904735931869,0.419197838411486,0.72,0.588,1,"1","Srpk2"
0.000169557426024303,0.423587803010008,0.778,0.678,1,"1","Spc24"
0.000171627023605123,0.427650884233135,0.618,0.458,1,"1","Ehmt2"
0.000172959431817124,0.929872954528878,0.253,0.145,1,"1","Foxj2"
0.000174502111604625,0.580068932445178,0.293,0.167,1,"1","Ltbp3"
0.000175237319448201,0.752522414716466,0.267,0.149,1,"1","9130008F23Rik"
0.00018220289373642,0.286714997537438,0.893,0.779,1,"1","Snrnp40"
0.000185434595270586,0.480801379462149,0.333,0.193,1,"1","Bnc2"
0.000186894532863396,0.383884620969448,0.8,0.662,1,"1","Krcc1"
0.000191184117490144,0.279749049966566,0.933,0.853,1,"1","Ctcf"
0.000192025015053508,0.454678012627122,0.542,0.4,1,"1","Nop2"
0.000194241325888689,0.603553736851851,0.471,0.312,1,"1","Hoxa9"
0.00019436366696563,0.368314294709004,0.742,0.565,1,"1","Ubr4"
0.000197616706893646,0.641646141550127,0.32,0.19,1,"1","Rnf103"
0.000200720722428893,0.393131511243711,0.631,0.493,1,"1","N4bp1"
0.00020119266799835,0.335935136144585,0.827,0.729,1,"1","Pdia4"
0.000201915844670862,0.621741334875401,0.32,0.19,1,"1","Lancl2"
0.000201971720139626,0.579782462974347,0.373,0.23,1,"1","Trerf1"
0.000204385071148831,0.407210129314929,0.707,0.533,1,"1","Rrs1"
0.000204541214534289,0.551961993455424,0.502,0.349,1,"1","Nopchap1"
0.000204995689735022,0.394970737508361,0.64,0.456,1,"1","Golt1b"
0.000205577161895405,0.615619807683138,0.276,0.153,1,"1","Zxdc"
0.00020801992673684,0.715742727274677,0.302,0.179,1,"1","Trak1"
0.000208415162963716,0.274101910229754,0.858,0.749,1,"1","Tra2a"
0.000229187592003809,0.254064145763674,0.969,0.902,1,"1","Kdelr2"
0.000239498775550416,0.365434505537297,0.64,0.466,1,"1","Tia1"
0.000240520760787031,0.458496055497087,0.773,0.642,1,"1","Ing1"
0.000246434481304513,0.452813686439286,0.591,0.43,1,"1","Copg1"
0.000246698207634261,0.451068421558452,0.573,0.401,1,"1","Bmpr1a"
0.00024798844480346,0.417457699715035,0.533,0.368,1,"1","Hnrnph2"
0.000247996831225491,0.600684022001305,0.347,0.213,1,"1","Gcdh"
0.000253184438913465,0.364574108492902,0.778,0.636,1,"1","Jagn1"
0.000261203573706179,0.686906668729242,0.284,0.165,1,"1","Vps33a"
0.000262984158466521,0.425853437450486,0.604,0.449,1,"1","Akap8"
0.000266432643032638,0.459546160054963,0.444,0.291,1,"1","Amz2"
0.000278015937544455,0.460437273034523,0.551,0.403,1,"1","Atp6v1h"
0.000282632711439046,0.38327550439731,0.658,0.493,1,"1","Pla2g7"
0.000285675694841971,0.629124383602909,0.307,0.179,1,"1","Fam149b"
0.00029044709890197,0.488647194285181,0.453,0.302,1,"1","Camkk2"
0.000290806027261179,0.368047120857243,0.818,0.709,1,"1","Tram1"
0.000293925414075189,0.373068039770725,0.64,0.499,1,"1","Hadha"
0.000296319487230539,0.356556325303536,0.524,0.364,1,"1","Mndal"
0.0002974540394943,0.727339030166797,0.276,0.161,1,"1","Dnm1"
0.000297752359272084,0.677011527774025,0.271,0.152,1,"1","Ern1"
0.000299088039692631,0.389924052320381,0.671,0.551,1,"1","Akirin1"
0.000305669540988751,0.477776324380362,0.653,0.507,1,"1","Setd5"
0.000306313092612852,0.443652831716991,0.711,0.587,1,"1","Rab12"
0.000318941569985039,0.528948609067401,0.373,0.227,1,"1","Bcl2"
0.000323341730289532,0.283487031645935,0.933,0.868,1,"1","Egln1"
0.000324135813431248,0.403523267063044,0.564,0.404,1,"1","Ap3d1"
0.000327666430045778,0.72126435682432,0.298,0.175,1,"1","Vezt"
0.000328158148884763,0.66746823992934,0.28,0.165,1,"1","Gm57315"
0.000333380141333582,0.272071889361515,0.858,0.76,1,"1","Nae1"
0.000335110433190156,0.498772034935082,0.471,0.328,1,"1","Nbn"
0.000335885509232187,0.692224636152511,0.316,0.191,1,"1","Ralgapa1"
0.000338743302663246,0.262013145291757,0.951,0.864,1,"1","Nono"
0.000342854202346288,0.611985361369231,0.267,0.152,1,"1","Tent5b"
0.000355993558519462,0.605420455904032,0.373,0.242,1,"1","A930005H10Rik"
0.000361434216418701,0.415618759681639,0.64,0.504,1,"1","Cpsf3"
0.000362668392987721,0.400066824010721,0.413,0.259,1,"1","Mecp2"
0.000363925428266329,0.325904518600217,0.898,0.839,1,"1","Pbrm1"
0.000368292978051688,0.419336605776074,0.524,0.372,1,"1","Chmp1b2"
0.0003715490630858,0.580091444299541,0.289,0.173,1,"1","Akr1b10"
0.000373649857288305,0.315958607437098,0.711,0.508,1,"1","Lrp10"
0.000380020355862207,0.325106531605215,0.831,0.683,1,"1","Tcea1"
0.000380079565562199,0.732169138410911,0.32,0.198,1,"1","Lin9"
0.000385571103818304,0.409827651072952,0.627,0.479,1,"1","Tnrc6c"
0.000396097524472153,0.396205966811246,0.702,0.557,1,"1","Crk"
0.000403375869410365,0.39839837026107,0.631,0.464,1,"1","Irak1"
0.000405428776372402,0.392320173751153,0.649,0.478,1,"1","Zfp644"
0.000407393249663463,0.647873998666325,0.338,0.21,1,"1","Sun1"
0.000407425080870353,0.40134499863018,0.649,0.51,1,"1","Styk1"
0.00041195987067651,0.387601939969694,0.72,0.545,1,"1","Apip"
0.000418850034223147,0.302566152228798,0.867,0.75,1,"1","Gtf3a"
0.000431911258801523,0.455427737966822,0.564,0.409,1,"1","Sart3"
0.000432543684467556,0.55285779680769,0.387,0.243,1,"1","Snx21"
0.000439697763416905,0.450946787051425,0.511,0.357,1,"1","Ncapg"
0.000441015426117197,0.553474994789986,0.453,0.305,1,"1","Ino80c"
0.000442146896289855,0.502418496108864,0.582,0.432,1,"1","Lpgat1"
0.000446138329073874,0.552157788416483,0.382,0.247,1,"1","Snapc3"
0.000446727199129312,0.381750175847251,0.542,0.375,1,"1","Rad18"
0.000451524049634959,0.544524822430313,0.324,0.191,1,"1","Tmsb10b"
0.000451705670441195,0.580181226382687,0.48,0.335,1,"1","Sgo2a"
0.000453717772514269,0.365762718295228,0.529,0.369,1,"1","Tpst1"
0.000453829937776763,0.436608920014411,0.471,0.315,1,"1","Ube3c"
0.000456106029882578,0.367233494097968,0.756,0.609,1,"1","Acd"
0.000458798060425073,0.579204086070663,0.4,0.265,1,"1","Hdac4"
0.000461301149889199,0.592621618145642,0.413,0.279,1,"1","Mad1l1"
0.000461802928139247,0.320115967204544,0.76,0.637,1,"1","Ezr"
0.000462609649996504,0.252345678116966,0.942,0.861,1,"1","Ndufa12"
0.000466206640203117,0.375734419109355,0.418,0.27,1,"1","Hk1"
0.000466334013503876,0.406461061004449,0.68,0.516,1,"1","ENSMUSG00000139891"
0.000468659902094229,0.341653550120958,0.778,0.637,1,"1","Rpp25l"
0.000474044823179,0.351980870355547,0.796,0.698,1,"1","Brd3"
0.000483478152680084,0.6438923368762,0.373,0.248,1,"1","Dhdds"
0.000497711488388259,0.403638595442544,0.587,0.44,1,"1","Kpnb1"
0.000497940830402236,0.260749791423788,0.92,0.828,1,"1","Snhg1"
0.000500408560805456,0.710273268249648,0.298,0.187,1,"1","Cdh26"
0.000501631279041921,0.608428242686329,0.422,0.291,1,"1","Met"
0.000508314357306604,0.451559020105867,0.4,0.262,1,"1","Ints13"
0.000511200151198179,0.532077428199364,0.6,0.479,1,"1","Fbxo5"
0.000515598643490566,0.394160577449161,0.671,0.51,1,"1","Nfyb"
0.000516879356913507,0.700120726017149,0.293,0.179,1,"1","Stambp"
0.000519882844536542,0.556269209607155,0.302,0.178,1,"1","Ccsap"
0.000527538418741679,0.305586592557408,0.929,0.864,1,"1","Cycs"
0.000531013402071971,0.455674226570376,0.596,0.455,1,"1","Col5a1"
0.000537481996275201,0.253271317194751,0.929,0.882,1,"1","Mydgf"
0.000538310278798977,0.422569452022949,0.493,0.34,1,"1","Nup133"
0.00053923034265251,0.454181955946221,0.467,0.312,1,"1","R3hdm2"
0.000539261200590374,0.637205943512551,0.284,0.172,1,"1","Tmtc3"
0.000540199664729459,0.440270650311899,0.387,0.248,1,"1","Lpin2"
0.000552995582291634,0.464104769783631,0.342,0.21,1,"1","Rab10os"
0.00055371599654341,0.348380001738963,0.547,0.38,1,"1","Snx10"
0.000555643579660522,0.320492917814179,0.769,0.628,1,"1","Hdgfl2"
0.000555808977535012,0.48332410931459,0.618,0.498,1,"1","Hjurp"
0.000560348843236115,0.367832580212754,0.587,0.418,1,"1","Ccnt1"
0.000560585858572544,0.444869341954255,0.702,0.58,1,"1","Cox20"
0.000562983867580367,0.318007590610055,0.92,0.856,1,"1","Lsm3"
0.000573241307007935,0.49579218065378,0.48,0.332,1,"1","Ccnc"
0.000574220366255746,0.422493244269769,0.471,0.309,1,"1","Ctdspl2"
0.000579363901237283,0.343810948624078,0.609,0.452,1,"1","Pola2"
0.000583881905858855,0.329308921431044,0.818,0.706,1,"1","Septin11"
0.000588055161656599,0.487008477941979,0.676,0.553,1,"1","Steap2"
0.000590153717612592,0.476148470906723,0.493,0.348,1,"1","Ccl25"
0.000590773735040181,0.385879922343055,0.587,0.432,1,"1","Ddr2"
0.000591894145030283,0.462749827789685,0.453,0.303,1,"1","Sp100"
0.000596451562679353,0.349478787534952,0.671,0.493,1,"1","Rab5a"
0.000597763089813127,0.495100368824373,0.378,0.245,1,"1","Zswim8"
0.00059885640663381,0.548128918436998,0.422,0.288,1,"1","Zfp746"
0.000612688603413308,0.268130191285103,0.947,0.893,1,"1","Flna"
0.000614379528518269,0.267424595694915,0.791,0.614,1,"1","Wdr12"
0.000617087874872426,0.556088200608718,0.418,0.286,1,"1","Ankrd13a"
0.000617706807840596,0.299211841622228,0.849,0.757,1,"1","Ifi30"
0.000617976504163758,0.525876494873307,0.511,0.374,1,"1","Slit2"
0.000619094537396291,0.453485585014246,0.542,0.4,1,"1","Zfp280d"
0.000620012537525003,0.454721500329458,0.489,0.352,1,"1","Tnpo3"
0.000620371291945668,0.351800351309213,0.622,0.47,1,"1","Twist2"
0.000620561165122664,0.500183898600871,0.382,0.242,1,"1","Pex19"
0.000621213702719874,0.682047178324268,0.276,0.162,1,"1","Lsm14b"
0.000625014910177853,0.636747096259794,0.298,0.185,1,"1","Rab20"
0.000630167438777658,0.333640756840958,0.84,0.746,1,"1","Anp32a"
0.000633985434453871,0.417626720845061,0.511,0.355,1,"1","Upf2"
0.000637226923441329,0.268570530920876,0.92,0.841,1,"1","Arl6ip4"
0.000638949772982387,0.431995901542672,0.582,0.429,1,"1","Tmx4"
0.000641719643795224,0.523077482404064,0.391,0.265,1,"1","Osbpl3"
0.000650033874153389,0.373781285911631,0.596,0.427,1,"1","Ints11"
0.000650976525253868,0.313934680342631,0.818,0.698,1,"1","Rnaseh2a"
0.00065576017922253,0.623419183196332,0.276,0.165,1,"1","Phkb"
0.000657233497126445,0.603282160211823,0.4,0.266,1,"1","Def8"
0.000657943341412409,0.39991404986701,0.573,0.441,1,"1","Nacc1"
0.00066887141122815,0.347160521249515,0.773,0.608,1,"1","Hspg2"
0.00066991446253655,0.470290264339437,0.609,0.453,1,"1","Itfg1"
