"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Rnf103",17.5562843563328,-0.0126889476194213,0.397823924457069,-0.0318958887068911,0.974555077309818,NA
"Kdm3a",8.90316613636624,0.236810443033217,0.549954442273146,0.430600109446157,0.666759161601115,NA
"Gm6063",0.456593613021747,-0.297082840048523,2.72148609036148,-0.109161990980105,0.913074006902843,NA
"Gm44768",0.320830180363412,1.53953935100037,3.33778186754933,0.461246244390061,0.644621947064159,NA
"Rpl19-ps9",0.958618455220049,0.963374598214002,1.7842280085109,0.539939174600239,0.589238980505838,NA
"Ptcd3",36.3105547366617,-0.381582915365297,0.314046472197626,-1.2150523860213,0.224346111934587,NA
"Gm19078",0.572010348499916,-2.12445461852329,2.01204487546415,-1.05586840752407,0.291028339516327,NA
"ENSMUSG00000142977",0.146621652254593,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078803,NA
"St3gal5",22.5674014261365,0.0385405625007114,0.342680752191065,0.112467835600007,0.910452471378856,NA
"Atoh8",0.27244808507714,3.36146783009532,3.87198494437236,0.868151059053305,0.385311642374849,NA
"Gm45051",7.50610174670609,0.277378747904737,0.634090311843116,0.437443598686246,0.661789671184208,NA
"0610030E20Rik",13.1021998618942,0.319566422875253,0.465275406996434,0.686832826471962,0.492188081142123,NA
"Tmem150a",8.0156645401338,0.446772237942345,0.563991873011195,0.792160772737724,0.428266938127909,NA
"Rnf181",33.5345394128657,-0.11773417451968,0.301092729116879,-0.391022974433825,0.695780253998665,NA
"Vamp5",32.8993061913075,-0.0483148050068864,0.288506526732249,-0.167465206261089,0.867004022274281,NA
"Ggcx",6.85906381653864,1.14006817199126,0.622081770156303,1.83266610063949,0.0668522415153957,NA
"Particl",1.9865814752116,0.960762768454844,1.19764548984565,0.802209649350127,0.422431695585013,NA
"Elmod3",7.22117831511214,1.14253561543193,0.619147310268764,1.84533728319998,0.0649884901939114,NA
"Retsat",11.7530604023512,-0.421479428944279,0.504381754303106,-0.835635756742684,0.403359846655624,NA
"Gm45053",0.835089724520005,0.975839559903959,1.82294171099058,0.535310347018003,0.592435272656206,NA
"Tgoln1",29.1528933343027,-0.20588706685985,0.311638332906162,-0.660660275454128,0.508830204696619,NA
"ENSMUSG00000137095",0.387059121302953,0.63994450640763,2.58659600744496,0.247407985076018,0.804592495049016,NA
"Tcf7l1",12.2690495960508,0.30069375067764,0.493926732354102,0.608782094551766,0.542668883453832,NA
"Gm15401",0.361373266538153,0.577745561453328,3.28091815214667,0.176092646832813,0.860221157638064,NA
"Gm37969",0.385505709591921,-0.889434071250767,2.79945469226798,-0.317716901690662,0.750699689337358,NA
"ENSMUSG00000138018",0.951313048350405,-0.362010473175385,1.78766041060518,-0.202505168782495,0.83952181801593,NA
"ENSMUSG00000122832",2.27031065305724,0.0778317943198742,1.08074307673061,0.0720169261276469,0.942588437724903,NA
"D530018E20Rik",4.53205238424116,0.0203453821572245,0.794749939421473,0.0255997278490322,0.979576603144993,NA
"Gm26640",1.83417246836038,2.31163665166332,1.55946594295436,1.48232583219098,0.138253618039568,NA
"Gm4374",1.53536269855828,-0.265382334400218,1.54912693239425,-0.171310903484233,0.863979307458749,NA
"ENSMUSG00000126543",1.28492549088296,1.52002117483906,1.43398553219819,1.05999756671811,0.28914570632472,NA
"Gm6210",0.266282009811515,-0.293460271755557,3.50274703997857,-0.0837800356138057,0.933231321476932,NA
"Gm9001",0.147109135233532,-0.924987543672219,4.32675566972711,-0.213783170180848,0.830716149805269,NA
"Rnf26rt",0.329035302301549,0.611112634522354,3.26757667691253,0.187023196376766,0.851642445744889,NA
"Gcfc2",5.72361747412307,0.251043672842689,0.754895268463655,0.332554306975068,0.739470739616103,NA
"ENSMUSG00000130467",1.64265738519445,-0.687464961242437,1.20910003387209,-0.568575752198816,0.569644084094086,NA
"Gm17034",0.217808194034195,-0.92427058830356,3.68117792741264,-0.251080117975497,0.801752167196423,NA
"Gm32591",0.0664592159137566,0,4.40735632396697,0,1,NA
"M1ap",4.66700010008719,-0.26564115249156,0.83655500941923,-0.317541762945127,0.750832555581794,NA
"Gm56974",0.634069489055545,-0.951002290743588,2.15460529842024,-0.441381208632905,0.658937043903432,NA
"Loxl3",12.9829762092686,0.100818754161375,0.452681280379814,0.222714652739305,0.823757596534885,NA
"Htra2",9.81431440939411,-0.170725725153538,0.528322065660579,-0.32314706549323,0.746583867562155,NA
"Dqx1",10.579684004225,-0.35147950418746,0.676714684094284,-0.519390981825495,0.603488118836302,NA
"ENSMUSG00000133986",0.605814078776052,-0.669786214706184,1.98124657683968,-0.338063026851798,0.735315692188006,NA
"Pcgf1",6.53319353239341,-0.0516007302577411,0.705268255405903,-0.0731646857237936,0.941675067753914,NA
"Ccdc142",0.187271074831784,1.53952881452686,4.40735632396697,0.349308905693643,0.726857413273732,NA
"Ccdc142os",0.988995197621565,0.556255814300095,1.67696067445715,0.331704745837383,0.740112216736088,NA
"Gm56977",1.32070915976541,-1.94268362915873,1.62136000139189,-1.19818154357514,0.230846348930504,NA
"Mogs",35.5731835030679,0.21654153592195,0.282481362094575,0.766569285549721,0.443337642840762,NA
"Wbp1",20.0028453427743,-0.0850034186167636,0.386267310080982,-0.220063713387867,0.825821534585919,NA
"Ino80b",25.196219780585,0.159120368142074,0.329631180209879,0.48272244161114,0.629292826617406,NA
"ENSMUSG00000138373",0.319003144232923,-0.92260659146623,2.9106716806767,-0.316973775362989,0.751263501216801,NA
"Rtkn",0.409933911638401,-1.62428760718544,2.6558407239241,-0.611590745090127,0.540808562850756,NA
"Wdr54",4.43377442429582,0.967835062590003,0.793323986442858,1.21997453641812,0.222474527941057,NA
"1700003E16Rik",0.425393085354498,0.66494179838572,2.75590681278689,0.241278767228455,0.809339066133323,NA
"Gm15624",0.189282084876953,0.577732508997248,4.40735632395525,0.131083685214446,0.895709107106076,NA
"Slc4a5",0.84617870623008,0.158213934205971,1.86727069800142,0.0847300471084945,0.932476007717586,NA
"Gm43890",5.31288908913108,-0.0991929307313708,0.732849863241259,-0.135352322087718,0.892333318607616,NA
"Tet3",14.9907142174954,0.35586403278789,0.400345012701816,0.888893383200316,0.37406038186748,NA
"5430434F05Rik",2.72330222218502,-0.038619865764849,1.07145504512835,-0.0360443174358497,0.97124702169185,NA
"Actg2",0.200321531825728,-0.354297285268988,4.36490391895234,-0.0811695496275727,0.935307115464819,NA
"Stambp",15.4605305349605,0.322492395445097,0.421576090676577,0.764968418696461,0.44429035057847,NA
"Gm7424",0.163315093464222,-0.323081830713964,4.09709079787647,-0.0788563999805466,0.937146842972799,NA
"ENSMUSG00000128068",0.353489411679754,1.53954800280588,2.90683675461232,0.529630018047299,0.596368477537216,NA
"1700124L16Rik",1.11287842421805,-0.361399286991875,1.71283752519647,-0.210994494034349,0.832891567769847,NA
"Nagk",33.7864946174376,0.104405700074874,0.304274826461457,0.343129601909735,0.731500962391939,NA
"Paip2b",23.5737802230114,-0.170708211615404,0.359082541603305,-0.47540103412767,0.634501157522769,NA
"ENSMUSG00000141311",0.267388152227453,1.5395409105823,3.49373532859333,0.440657567269746,0.659460920154533,NA
"Gm5312",0.145380518530209,-0.909236800696714,4.32762242278852,-0.210100769399111,0.833589024988388,NA
"Gm43920",0.780871025190555,0.927060692672737,1.82256546048222,0.508657007264613,0.610992662698409,NA
"Dysf",0.418900674389209,-1.29181712674145,3.07727073670571,-0.419793134004312,0.674636581113502,NA
"Exoc6b",16.3509065216942,-0.264865690625127,0.418276993696548,-0.633230358390885,0.526583223561823,NA
"Gm7507",0.608004378933661,-0.363226729401559,1.99558522560236,-0.182015142596538,0.855570842328199,NA
"ENSMUSG00000141552",0.351825902437791,3.3993187826362,3.14456157422949,1.08101517569079,0.279690363145401,NA
"Sfxn5",4.45719374972728,-0.269057530534506,0.765375199486274,-0.35153677662289,0.725185687030206,NA
"Rab11fip5",11.8930431872104,0.222234380491915,0.496506892855051,0.447595760884619,0.654444963083214,NA
"Smyd5",37.6576282997378,0.207842288525338,0.27391730991761,0.758777488680265,0.447985674069608,NA
"Pradc1",15.2136804670587,-0.188109559964533,0.432503579996604,-0.434931798636234,0.663611932530467,NA
"Alms1",7.88984150236983,0.262020729879676,0.641121690066574,0.40869110176645,0.682766364690628,NA
"Gm43588",1.45093132141096,-0.0146481968305108,1.35213568094405,-0.0108333779197984,0.9913563840889,NA
"Gm42600",2.0957385127835,1.75450355822779,1.17454457866612,1.49377349322944,0.135234831895791,NA
"ENSMUSG00000134613",2.51878106688669,0.326419558268194,1.20702568078868,0.27043298536524,0.786827166478865,NA
"Ptges3-ps",1.47578271484182,0.133356688082489,1.37415409838503,0.0970463852920252,0.922689558130118,NA
"Nat8f1",1.27757471997845,-0.0575514834971422,1.47312551750956,-0.0390676034140238,0.968836489971362,NA
"Tprkb",32.842991807326,0.0161013674510887,0.324476535244507,0.0496225942469325,0.960423141204661,NA
"Gm19265",0.53008865798393,-0.336895660585819,2.35126791146147,-0.143282549361385,0.886067037216519,NA
"Tgfa",1.30627631784124,-0.342926975084165,1.76310361714968,-0.194501883921354,0.845782920740746,NA
"ENSMUSG00000143433",25.7218522486569,-0.433113014021807,0.349669029541164,-1.23863704655268,0.215479942040867,NA
"Gm56967",0.348491746750841,1.53954772533771,2.92063545623938,0.527127657116112,0.598104941812211,NA
"Gm44941",0.639221347954767,-0.68261190671101,1.93852245184686,-0.352129997803573,0.724740772327821,NA
"Pcyox1",20.3112584827182,0.231744574195012,0.360353187168326,0.643103994767115,0.520156622580229,NA
"ENSMUSG00000122995",0.382506356998945,-0.898113728527562,2.80672775132862,-0.319986050696375,0.748978905000746,NA
"C87436",17.2836351466612,0.384328953916649,0.394170102496793,0.975033244485546,0.329543769718066,NA
"A430078I02Rik",0.982473294507186,-0.681833495195652,1.72225994158991,-0.395894649077313,0.692182748671513,NA
"2310040G24Rik",0.383752835339606,-1.29084076850462,3.54052083414467,-0.364590643290613,0.715417000347025,NA
"Gm44386",0.706569233641384,-2.48646942444617,2.03077421376558,-1.22439481828736,0.220803323110188,NA
"1600020E01Rik",11.7453881250726,0.103692566324894,0.493860451688482,0.209963292202028,0.833696322985539,NA
"Gm44369",0.376651746039641,0.657299957801439,2.60433678395047,0.252386696625462,0.800742181943479,NA
"Mxd1",1.28984364484554,-0.33167404452399,1.30675887927951,-0.253814265036302,0.799639052348984,NA
"Gm44292",0.397079109517005,-0.329088074724415,2.79067010858018,-0.117924391604942,0.906127566385223,NA
"Gmcl1",21.3335274590681,0.30955102129074,0.354215518323647,0.873905871644796,0.382169516824342,NA
"ENSMUSG00000131716",0.531525818236305,1.5897116105643,2.35925833376324,0.673818372415607,0.500426792854649,NA
"2610306M01Rik",3.95013491093833,-0.0484315839643796,0.832145986165988,-0.0582008262606928,0.953588662578931,NA
"Aak1",15.9647556563752,-0.237632541559886,0.419874637520662,-0.565960694751878,0.571420500182129,NA
"Gm44153",0.87862773809825,2.1063199962763,1.85725189406493,1.13410571985808,0.25675020462674,NA
"Gm44152",1.86434908890789,0.952534743129449,1.22049383107203,0.78045027256941,0.435125886752875,NA
"Gm44093",0.751524438574335,0.524212039762254,1.97565599604921,0.265335686379886,0.790750875645742,NA
"ENSMUSG00000142991",3.26779080034131,1.72916079885302,1.05529234904251,1.63856091671841,0.101304737562054,NA
"Gfpt1",32.1685844424232,0.0696054479090791,0.290414448252668,0.239676256907579,0.810581242753811,NA
"D6Ertd527e",0.437440860900786,4.03069789487491,3.23574584126692,1.24567815044977,0.212882578310885,NA
"Antxr1",8.51651595451758,-0.0651339524991741,0.631367014041613,-0.103163375739616,0.917833306703006,NA
"Gm44415",0.288732295220269,-1.30728074795577,3.33695786854511,-0.391758241924023,0.695236851829163,NA
"Gm44416",0.649787964307296,0.062737612926712,2.13976131352822,0.0293199117724326,0.976609446430413,NA
"Gm44417",2.01044995512271,1.52593381113106,1.18210630276692,1.29086005848996,0.196752207555848,NA
"9530013L04Rik",1.1948973081198,-0.0349977698521339,1.43742531758782,-0.0243475396070416,0.980575393232805,NA
"Prokr1",3.54035111780777,0.272365284969291,0.888035284158984,0.306705476491551,0.759067560933856,NA
"Aplf",13.8764401561299,-0.620422265598706,0.479496489587206,-1.29390366576577,0.195698698149247,NA
"Cfap92",0.16518564594369,-0.291527622330584,4.37007058059217,-0.0667100489464133,0.946812534232712,NA
"Gm44210",0.234014795695338,0,4.18202193811553,0,1,NA
"Efcc1",0.800577783694748,0.659550811653387,2.19005656621951,0.30115697549854,0.763294796242192,NA
"Gm5879",0.434729396922837,-0.305871933113334,2.37854652332614,-0.128596153202673,0.897677210334237,NA
"Rab43",1.05712314799281,1.16367455659292,1.74954095775406,0.665131359992147,0.505966478184363,NA
"9930120I10Rik",0.958561574144272,1.51960092450951,1.6990997646142,0.894356503459674,0.371131177101588,NA
"B130021K23Rik",3.82144374564774,0.230412496930622,0.848856625437703,0.271438650563412,0.786053678607375,NA
"Gm44064",1.76383466073919,0.124139093121859,1.38611223692096,0.0895591928382474,0.928637513437577,NA
"Gm26636",0.407682847107933,0.65697248778769,2.54444584309626,0.258198652398213,0.796253597906188,NA
"Gm5577",2.51078563543363,0.532037964638089,1.03848861216011,0.512319498170927,0.608427421272288,NA
"Gm44168",0.282432072516823,0.577752156955079,3.10779210948635,0.185904377320325,0.852519749438406,NA
"4933412L11Rik",0.236722551110276,-0.301181115952702,3.65427851393951,-0.0824187633219046,0.934313715836441,NA
"Gm44187",16.7338170634786,0.404323621546913,0.399061056443338,1.01318736824504,0.310970672874625,NA
"Gm56988",0.192517091373918,-0.30082130329921,3.86437834355296,-0.0778446820045656,0.93795160316285,NA
"ENSMUSG00000143790",0.238353224913148,0,3.63428152449878,0,1,NA
"Spehd",0.32731733062993,0,3.31940481550301,0,1,NA
"Gata2",10.6853015750477,-0.109464538653135,0.496298813302905,-0.220561757793941,0.825433680567104,NA
"Eefsec",29.1476491449292,-0.071646926119799,0.325968742932861,-0.219796921248231,0.826029317494159,NA
"Gm44265",0.265303264661788,-0.329966570241533,3.11312222202599,-0.105992166933553,0.915588567059162,NA
"Gm44264",9.99131216029879,0.500559130885027,0.531325672057569,0.942094758844611,0.346144127618927,NA
"ENSMUSG00000130950",0.246763487006255,1.53953891390266,3.58866691392728,0.429000225105277,0.667923060871615,NA
"Gm44430",0.513103760323352,2.49351640363552,2.61188657931113,0.954680200659083,0.339739445447383,NA
"Mgll",0.217800059637294,0.577745112187009,3.76895068363468,0.153290706268899,0.87816902938125,NA
"Abtb1",4.17022554551972,1.32625643485861,0.791916528758729,1.67474271175704,0.0939847233453835,NA
"Gm36189",0.148706539820258,2.50127880070836,4.40735632396697,0.567523616619456,0.570358485971022,NA
"Tpra1",11.1008374873836,-0.0453263668558098,0.505242730388695,-0.0897120614104417,0.928516030973895,NA
"Gm44178",0.118583026076291,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078804,NA
"ENSMUSG00000125380",0.0706990588006624,0,4.40735632396697,0,1,NA
"Gm26811",0.404591785887039,0.640006308313319,2.54971648326199,0.251010774144788,0.801805779250013,NA
"Plxna1",16.7583044507459,-0.361872729938441,0.409609420802564,-0.883458025036165,0.376988851895061,NA
"Txnrd3",14.5621333581962,0.489851296151884,0.428344966942949,1.1435906429528,0.252793444005096,NA
"Vmn1r43",2.21834563467283,-0.914295411382105,1.34889653340837,-0.677809890334495,0.49789223930758,NA
"Zxdc",12.8448647203667,-0.144690534939646,0.458833364820167,-0.315344406125207,0.752500172389583,NA
"C030015A19Rik",0.327199964870421,2.50129349853543,3.71718074490212,0.672900692807525,0.501010471412698,NA
"Cfap100",0.238407185876966,0,4.16494241523018,0,1,NA
"Aldh1l1",0.246096370347034,2.50128522615688,4.06091936776552,0.615940628127563,0.537933705793727,NA
"Slc41a3",6.26337696994288,-0.127383532383349,0.730427239890891,-0.174395922586865,0.861554318525215,NA
"Iqsec1",24.7164141354029,-0.20117417104115,0.337846844211249,-0.595459672002619,0.551536248386511,NA
"Rpl21-ps12",0.299484011510337,-0.309594066722422,3.39510815957647,-0.0911882780079216,0.927342988941386,NA
"1810044D09Rik",2.48488414588261,-0.776535313398998,1.31804758631918,-0.589155749351642,0.555756798351589,NA
"Tmem43",22.0681340152733,-0.474097031684688,0.379999912403776,-1.24762405518906,0.212168764929054,NA
"Xpc",13.4989987235205,0.317650204635064,0.440013971245035,0.721909360596578,0.470350205839877,NA
"Gm45828",1.34637556233985,0.553981784977775,1.4766135759922,0.375170453519317,0.707533702687738,NA
"4930590J08Rik",0.64781090852164,0.577756595024722,2.39247372603559,0.241489212080955,0.809175976627461,NA
"Nr2c2",15.3390696824815,0.0566912969361008,0.438926360452188,0.129159016281676,0.897231824781327,NA
"Gm44249",0.23752433251485,0.630949613975817,3.59303501510314,0.175603524965288,0.860605432867551,NA
"Rbsn",12.695168377517,-0.30116780026557,0.462678313299402,-0.65092266399502,0.515096410442224,NA
"Prickle2",0.341223631194176,0.65855600767678,2.88318794345543,0.22841244504079,0.819325615410623,NA
"Gm17797",0.231645471774773,0.607937272844107,4.16515929271221,0.145957748580665,0.883954742893289,NA
"Adamts9",0.341508034035949,-0.92240915633865,2.85071659345332,-0.323570978068099,0.746262862993758,NA
"9530026P05Rik",0.756485972149144,-0.662086432733659,2.01828419040144,-0.328044205014543,0.742878239511657,NA
"Gm5313",0.160945803056784,-0.291527622330585,4.37007058059217,-0.0667100489464133,0.946812534232712,NA
"Magi1",4.28540366452452,0.927372294621207,0.788604290293802,1.17596658556816,0.239608228885789,NA
"ENSMUSG00000129245",0.519479425119823,1.53737236207343,2.21243667767847,0.694877452351137,0.487132104172076,NA
"Slc25a26",10.0564726288877,-0.644094003867183,0.530086690938417,-1.21507295858898,0.224338266133302,NA
"Lrig1",32.3692290286424,-0.112031171284053,0.308525428252067,-0.363118112885408,0.716516654638322,NA
"ENSMUSG00000135343",0.0951272608471424,-0.300164613501527,4.36934661924936,-0.0686978259356074,0.945230148769389,NA
"ENSMUSG00000135382",0.444839578656721,0.640411100669587,2.34315511494996,0.273311440878836,0.784613821474625,NA
"Kbtbd8",1.24537889193485,-1.15927001812235,1.65845785341849,-0.699004810844489,0.48454902433001,NA
"ENSMUSG00000128528",2.94125697053826,0.560949754263882,1.12583213409748,0.498253458286271,0.618305407512417,NA
"Tafa1",11.239473317069,0.505040959604657,0.502817265835713,1.00442246899626,0.315175024312696,NA
"Eogt",9.97352240344484,-0.124960728897128,0.53975247356994,-0.231514879534749,0.816914827209471,NA
"Gm44065",0.384974233737287,-0.916284196695827,2.54619129188212,-0.359864633744198,0.718948365787613,NA
"ENSMUSG00000128563",0.118681612407195,0.577741462494567,4.40735632396697,0.131085716703421,0.895707500078803,NA
"Gm56976",2.01964430638092,-0.186459033189555,1.22605903394888,-0.152079979859541,0.879123854285638,NA
"Frmd4b",0.316047784515642,0.577753829462715,3.01003335486972,0.191942666857165,0.847787115448787,NA
"Mitf",1.13981161817558,-0.345210053560736,1.78489368259908,-0.193406507584282,0.846640619339479,NA
"Gm52870",0.412182601447819,0.651172028668863,2.77498784966191,0.234657614356113,0.814474488019336,NA
"Gm20696",0.440068036900945,-0.364464316163958,2.37008664897307,-0.153776789689051,0.877785735278258,NA
"ENSMUSG00000138091",0.238352581482694,-0.322591865666272,3.2269102109516,-0.0999692723309898,0.920368720336401,NA
"Eif4e3",2.37515013503943,-0.566307505783381,1.16135808914353,-0.48762523038955,0.625815321078286,NA
"Rybp",11.296421262365,-0.0863822251283766,0.477823412318193,-0.180782738772232,0.8565381123259,NA
"ENSMUSG00000121686",0.265043353208808,-0.322494015600528,3.11373112832498,-0.103571568099399,0.917509351657828,NA
"Gm44045",0.33090649821147,2.50131177046816,3.26421956073841,0.766281717245248,0.443508694401208,NA
"Gm44044",1.90519387172118,-0.338648343550382,1.26904196258295,-0.266853542700128,0.789581927399125,NA
"Shq1",19.0461465859066,-0.146718814763766,0.423214850210443,-0.346676905809923,0.728834061967406,NA
"Gm44116",0.397863198705417,-0.321845736025728,2.58368926447473,-0.124568283210775,0.900865339101845,NA
"Gm56929",0.132918431827513,0,4.4073563239571,0,1,NA
"Gm15576",0.227547564664012,0.660598229131706,3.64516190673249,0.181226032213166,0.856190162151924,NA
"Gm43942",2.78917118661159,-0.689417539963541,1.18497475170646,-0.581799349708274,0.560701842134879,NA
"Cntn3",3.69165488169182,-2.706420594136,1.22572318629263,-2.20801941613093,0.0272429197111352,NA
"4930587E11Rik",0.35871882865658,0.577745418174703,3.28807505424726,0.175709315828548,0.860522316203239,NA
"ENSMUSG00000141128",0.25373029074554,1.53953962050311,3.5553616093547,0.433019138321219,0.665000866157704,NA
"Crbn",13.5894823904371,-0.353936797985512,0.445727741362797,-0.794064997846809,0.427157593155889,NA
"Setmar",0.676895925688108,3.02084360329325,2.08760775615031,1.44703601258116,0.147886837588068,NA
"Sumf1",8.22774491697018,-0.332063898389792,0.589908744555905,-0.562907231761375,0.573498055524775,NA
"Rpl36-ps12",2.69424315391006,1.07068444420342,1.08908599570971,0.983103674476784,0.325556416031956,NA
"ENSMUSG00000132047",2.62337406210766,0.759071935689137,1.01443154208685,0.748273199517837,0.454295386510997,NA
"Itpr1",10.6118527974568,-0.521776686088512,0.570427440247794,-0.914711756962203,0.360342970588819,NA
"ENSMUSG00000132007",0.263323514332839,-0.309452538133083,3.51673201627595,-0.0879943472237554,0.929881168977641,NA
"Gm55598",0.194505619530221,-0.331179516342013,3.85204940828831,-0.0859748879724717,0.931486379789738,NA
"Gm44101",0.210825426391836,2.5012745416042,4.29873571123381,0.581862833546073,0.560659076695369,NA
"Gm44040",0.565990967926627,0.0417993581041474,2.34725328628922,0.0178077748781121,0.98579220228847,NA
"Gm16433",0.671987299998914,-1.17644920659341,1.98346858383357,-0.593127219751382,0.553096015202708,NA
"0610040F04Rik",0.31636006250229,0.639461285718793,2.95015341187613,0.21675526538538,0.828399076139692,NA
"Gm17055",0.533313891176626,-1.32220723039667,2.17999244140382,-0.606519181114786,0.54417004921206,NA
"Bhlhe40",20.7749845877769,-0.296932772236744,0.383500238753797,-0.77427011050017,0.438771075256653,NA
"ENSMUSG00000137793",0.807970158960744,-0.362636308014139,1.8822229217102,-0.192663846471833,0.847222239255448,NA
"Gm35417",1.91048320597279,0.0591758513058652,1.29886387354413,0.0455597022222165,0.963661188766565,NA
"Rad18",36.6451323398474,0.0297570131501272,0.274010360456871,0.108598131473977,0.913521242857565,NA
"ENSMUSG00000129718",0.369303962627605,1.50524137822026,2.75980373274418,0.545416096210416,0.585467372449184,NA
"Srgap3",9.34577826953804,0.355145988088757,0.537274056222272,0.661014586458707,0.508602959257999,NA
"Gm44081",0.39022198442412,-0.346161378962826,2.73262274404801,-0.126677339459612,0.899195781818357,NA
"Gm43868",0.819551726795855,-0.903164244701738,1.98697419736126,-0.454542512882733,0.649438400469579,NA
"Thumpd3",32.1430574325257,0.236471244396433,0.294059865816027,0.804160213228066,0.421304453436509,NA
"Gt(ROSA)26Sor",24.370677012614,-0.130319496396214,0.348562698469275,-0.373876771578017,0.708495998854648,NA
"Lhfpl4",0.363770426669194,-0.29607785932043,2.88269412195745,-0.102708732454549,0.918194142805606,NA
"Mtmr14",26.8509671125584,0.173384166853523,0.321237132292458,0.539738870211528,0.589377129630366,NA
"Gm15492",1.28217348665807,1.10879187654551,1.43545556257689,0.772432045583517,0.439858580155123,NA
"Brpf1",13.0953608246971,-0.618154019656693,0.482223616867804,-1.28188250851711,0.19988386475225,NA
"Ogg1",10.8338242963678,-0.294152266866232,0.539702116971005,-0.545027076264061,0.585734895563739,NA
"Tada3",29.3234731552597,0.0692651570889064,0.303010283458644,0.228590120105148,0.819187504283656,NA
"Ttll3",4.69745902444034,-0.725707480503268,0.881053931390469,-0.823681110369675,0.410120775299002,NA
"Rpusd3",7.03270673450214,-0.398700883154383,0.611988681549678,-0.6514840799748,0.51473405056585,NA
"Il17re",0.195582951010852,-0.291527622330585,4.37007058059217,-0.0667100489464134,0.946812534232712,NA
"Creld1",1.35264962367665,-0.259654245534547,1.4843595200257,-0.174926789656762,0.861137159713794,NA
"Fancd2",5.49718812543634,-0.462281738517394,0.74211488938366,-0.62292475886224,0.533333967075876,NA
"ENSMUSG00000130290",0.215165755734015,2.50127602628259,4.26648296296256,0.586261810487989,0.557699590357419,NA
"ENSMUSG00000130329",0.211839734443966,-0.909056634874887,3.71622400023238,-0.244618363914028,0.806751943633401,NA
"Gm44199",1.80674448424707,-0.330923446774945,1.24683151857814,-0.265411518592603,0.790692463710184,NA
"Vhl",12.0872518804433,-0.901563006799554,0.541624934080823,-1.6645522576053,0.0960021170551364,NA
"Irak2",7.26883680631048,-0.103873143545493,0.664066035122908,-0.156419901111593,0.875702051431785,NA
"Gm43963",0.285595875054208,-0.897947576524746,3.01885972425859,-0.297445942687939,0.766126072732802,NA
"Gm43912",0.237417611787045,2.50128286320841,4.11469781318885,0.607889807895743,0.543260559789979,NA
"Tatdn2",14.8989158715751,-0.0196490539834693,0.464119983588615,-0.0423361515949844,0.966230726304532,NA
"Gm26982",0.691476620434033,-0.957293930409543,2.0422625724212,-0.468741847075337,0.63925417132626,NA
"Atg7",9.23508142697769,-0.10778163861126,0.591464484827791,-0.182228420092952,0.855403470376445,NA
"Gm19040",0.857022823534993,1.56131318207663,1.8959490827528,0.823499531859629,0.410223983287793,NA
"Vgll4",33.956572368763,-0.08521978750136,0.293678326375595,-0.290180717634469,0.771677986969037,NA
"Tamm41",27.9953342573085,-0.106744801186043,0.347347005102558,-0.307314586329959,0.758603934251853,NA
"Gm36355",0.377026023818109,-0.889413814069906,2.80717308787509,-0.316836114563621,0.751367959413351,NA
"Tsen2",25.6768582748742,0.26408844178959,0.326507558412983,0.80882795814349,0.418614112191498,NA
"Mkrn2",17.6932379472723,-0.244618782563825,0.414760847770573,-0.589782723896679,0.555336326478494,NA
"Raf1",5.29743936242449,-0.676911115407711,0.804465694260339,-0.841441866616939,0.400100439415295,NA
"Gm14335",0.23752433251485,0.630949613975817,3.59303501510314,0.175603524965288,0.860605432867551,NA
"D830050J10Rik",3.99353129025136,-0.049932846078789,0.92102137876605,-0.0542146439051036,0.956764153694336,NA
"Cand2",5.15575473670462,-0.510008524885867,0.805195720568354,-0.633396964064679,0.526474447059972,NA
"ENSMUSG00000129230",1.17637061202579,-0.354956614226885,1.76729268818747,-0.200847667508276,0.840817689021917,NA
"Gm44206",0.848903120789119,3.75850008608642,1.96769504879299,1.91010293408622,0.0561199613102089,NA
"Mbd4",6.31800833869208,-0.263177483348116,0.717279347631061,-0.366910722046166,0.713685613377835,NA
"Ift122",6.57852107067694,0.0862333662170709,0.681116765604126,0.126605848764543,0.899252367552291,NA
"Plxnd1",12.5982768487157,-0.0801059841311818,0.499678446352266,-0.160315068052201,0.872632889801885,NA
"Tmcc1",22.7500918930715,-0.404606681733386,0.380721092845068,-1.06273776088901,0.287900891465717,NA
"Gm20404",1.76992831752842,1.88901395057741,1.35848447850971,1.39053038916551,0.164367877894797,NA
"ENSMUSG00000127175",13.1285520589289,0.560290958228103,0.44298973105907,1.26479446123638,0.205945017404114,NA
"9530062K07Rik",1.19182172200276,-1.53184812156154,1.63372689438459,-0.937640267064697,0.348429310498098,NA
"Washc2",27.3939734354195,0.202553184744628,0.315433137869598,0.642143010441614,0.520780331783869,NA
"Gm44103",0.537510861145005,2.50132284599884,2.69488635206738,0.928173777747605,0.353317434201417,NA
"Zfand4",6.09189538247427,0.757377040950715,0.708192004109042,1.06945155629588,0.284866246557383,NA
"Gm44957",0.354979201908087,1.5395480710629,2.90343223040451,0.530251078341309,0.595937860860797,NA
"Marchf8",15.0604909267198,0.628822616744971,0.438491210659179,1.4340597974579,0.151555199192499,NA
"Gm44237",1.30748820117798,1.1451169029992,1.55784638058163,0.73506407131855,0.462300474313283,NA
